8940 errors
1113 warnings

Errors and warnings:

Severity	Code	Description	Project	File	Line	Suppression State
5>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AreaReinParameters\CS\WallAreaReinData.cs(55,9,55,18): error CS0246: The type or namespace name 'Parameter' could not be found (are you missing a using directive or an assembly reference?)
5>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AreaReinParameters\CS\WallAreaReinData.cs(56,9,56,18): error CS0246: The type or namespace name 'Parameter' could not be found (are you missing a using directive or an assembly reference?)
5>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AreaReinParameters\CS\WallAreaReinData.cs(57,9,57,18): error CS0246: The type or namespace name 'Parameter' could not be found (are you missing a using directive or an assembly reference?)
5>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AreaReinParameters\CS\WallAreaReinData.cs(60,9,60,18): error CS0246: The type or namespace name 'Parameter' could not be found (are you missing a using directive or an assembly reference?)
5>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AreaReinParameters\CS\WallAreaReinData.cs(61,9,61,18): error CS0246: The type or namespace name 'Parameter' could not be found (are you missing a using directive or an assembly reference?)
5>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\AreaReinParameters\CS\WallAreaReinData.cs(62,9,62,18): error CS0246: The type or namespace name 'Parameter' could not be found (are you missing a using directive or an assembly reference?)
8>------ Rebuild All started: Project: DeckProperties, Configuration: Debug Any CPU ------
8>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
8>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
8>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAddInUtility". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(28,7,28,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(29,7,29,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(30,7,30,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(31,7,31,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(41,28,41,44): error CS0246: The type or namespace name 'IExternalCommand' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(38,6,38,14): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(39,6,39,14): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(40,6,40,14): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(38,44,38,52): error CS0103: The name 'Autodesk' does not exist in the current context
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(39,45,39,53): error CS0103: The name 'Autodesk' does not exist in the current context
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(40,43,40,51): error CS0103: The name 'Autodesk' does not exist in the current context
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(62,49,62,57): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(64,48,64,58): error CS0246: The type or namespace name 'ElementSet' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(62,16,62,24): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(122,31,122,36): error CS0246: The type or namespace name 'Floor' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(150,31,150,53): error CS0246: The type or namespace name 'CompoundStructureLayer' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(183,37,183,44): error CS0246: The type or namespace name 'Element' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(213,32,213,54): error CS0246: The type or namespace name 'CompoundStructureLayer' could not be found (are you missing a using directive or an assembly reference?)
8>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeckProperties\CS\Command.cs(44,17,44,25): error CS0246: The type or namespace name 'Document' could not be found (are you missing a using directive or an assembly reference?)
9>------ Rebuild All started: Project: DeleteObject (DeleteObject\CS\DeleteObject), Configuration: Debug Any CPU ------
7>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
7>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
7>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAddInUtility". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(30,7,30,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(31,7,31,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(32,7,32,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(33,7,33,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(34,7,34,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(44,44,44,60): error CS0246: The type or namespace name 'IExternalCommand' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(41,6,41,14): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(42,6,42,14): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(43,6,43,14): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(41,44,41,52): error CS0103: The name 'Autodesk' does not exist in the current context
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(42,45,42,53): error CS0103: The name 'Autodesk' does not exist in the current context
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(43,43,43,51): error CS0103: The name 'Autodesk' does not exist in the current context
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(61,22,61,30): error CS0246: The type or namespace name 'WallType' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(123,49,123,68): error CS0246: The type or namespace name 'ExternalCommandData' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(124,73,124,81): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(123,16,123,24): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(169,29,169,37): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(262,29,262,37): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(336,28,336,36): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(336,57,336,65): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(47,15,47,23): error CS0246: The type or namespace name 'WallType' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(50,9,50,17): error CS0246: The type or namespace name 'WallType' could not be found (are you missing a using directive or an assembly reference?)
7>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\CreateWallinBeamProfile\CS\CreateWallinBeamProfile.cs(51,9,51,14): error CS0246: The type or namespace name 'Level' could not be found (are you missing a using directive or an assembly reference?)
10>------ Rebuild All started: Project: DeleteObject (DeleteObject\VB.NET\DeleteObject), Configuration: Debug Any CPU ------
9>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
9>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAPIUI". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
9>C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\MSBuild\15.0\Bin\Microsoft.Common.CurrentVersion.targets(2110,5): warning MSB3245: Could not resolve this reference. Could not locate the assembly "RevitAddInUtility". Check to make sure the assembly exists on disk. If this reference is required by your code, you may get compilation errors.
9>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeleteObject\CS\DeleteObject.cs(26,7,26,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
9>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeleteObject\CS\DeleteObject.cs(27,7,27,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
9>Z:\a\src\rvt\RevitSdkSamples\SDK\Samples\DeleteObject\CS\DeleteObject.cs(28,7,28,15): error CS0246: The type or namespace name 'Autodesk' could not be found (are you missing a using directive or an assembly reference?)
